metadata.sample_id,general.dupradar_intercept,general.percent_rrna,general.library,general.unpaired_reads_examined,general.read_pairs_examined,general.secondary_or_supplementary_rds,general.unmapped_reads,general.unpaired_read_duplicates,general.read_pair_duplicates,general.read_pair_optical_duplicates,general.percent_duplication,general.estimated_library_size,general.5_3_bias,general.reads_aligned,general.raw_total_sequences,general.filtered_sequences,general.sequences,general.is_sorted,general.1st_fragments,general.last_fragments,general.reads_mapped,general.reads_mapped_and_paired,general.reads_unmapped,general.reads_properly_paired,general.reads_paired,general.reads_duplicated,general.reads_mq0,general.reads_qc_failed,general.non_primary_alignments,general.supplementary_alignments,general.total_length,general.total_first_fragment_length,general.total_last_fragment_length,general.bases_mapped,general.bases_mapped_cigar,general.bases_trimmed,general.bases_duplicated,general.mismatches,general.error_rate,general.average_length,general.average_first_fragment_length,general.average_last_fragment_length,general.maximum_length,general.maximum_first_fragment_length,general.maximum_last_fragment_length,general.average_quality,general.insert_size_average,general.insert_size_standard_deviation,general.inward_oriented_pairs,general.outward_oriented_pairs,general.pairs_with_other_orientation,general.pairs_on_different_chromosomes,general.percentage_of_properly_paired_reads_%,general.reads_mapped_percent,general.reads_mapped_and_paired_percent,general.reads_unmapped_percent,general.reads_properly_paired_percent,general.reads_paired_percent,general.reads_duplicated_percent,general.reads_mq0_percent,general.reads_qc_failed_percent,general.total_passed,general.total_failed,general.secondary_passed,general.secondary_failed,general.supplementary_passed,general.supplementary_failed,general.duplicates_passed,general.duplicates_failed,general.mapped_passed,general.mapped_failed,general.mapped_passed_pct,general.mapped_failed_pct,general.paired_in_sequencing_passed,general.paired_in_sequencing_failed,general.read1_passed,general.read1_failed,general.read2_passed,general.read2_failed,general.properly_paired_passed,general.properly_paired_failed,general.properly_paired_passed_pct,general.properly_paired_failed_pct,general.with_itself_and_mate_mapped_passed,general.with_itself_and_mate_mapped_failed,general.singletons_passed,general.singletons_failed,general.singletons_passed_pct,general.singletons_failed_pct,general.with_mate_mapped_to_a_different_chr_passed,general.with_mate_mapped_to_a_different_chr_failed,general.with_mate_mapped_to_a_different_chr_mapq__5_passed,general.with_mate_mapped_to_a_different_chr_mapq__5_failed,general.flagstat_total,general.total_reads,general.avg_input_read_length,general.uniquely_mapped,general.uniquely_mapped_percent,general.avg_mapped_read_length,general.num_splices,general.num_annotated_splices,general.num_gtag_splices,general.num_gcag_splices,general.num_atac_splices,general.num_noncanonical_splices,general.mismatch_rate,general.deletion_rate,general.deletion_length,general.insertion_rate,general.insertion_length,general.multimapped,general.multimapped_percent,general.multimapped_toomany,general.multimapped_toomany_percent,general.unmapped_mismatches_percent,general.unmapped_tooshort_percent,general.unmapped_other_percent,general.unmapped_mismatches,general.unmapped_tooshort,general.unmapped_other,general.percent_gc,general.avg_sequence_length,general.total_sequences,general.percent_duplicates,general.percent_fails,general.cutadapt_version,general.r_processed,general.r_with_adapters,general.r_written,general.bp_processed,general.quality_trimmed,general.bp_written,general.percent_trimmed,trimmed
YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,0.0210641558083055,0.1368088105569784,Unknown Library,7146146,0,1895051,0,4963255,0,0,0.694536,,0.39,7146146,7146146,0,7146146,1,7146146,0,7146146,0,0,0,0,4963255,36909,0,1895051,0,530819924,530819924,0,530819924,529551145,0,368506997,2584795,0.004881105,74,74,0,75,75,0,33.6,0,0,0,0,0,0,0,100,0,0,0,0,69.45359078865727,0.5164881881786351,0,9041197,0,1895051,0,0,0,4963255,0,9041197,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,9041197,7270981,74,5813873,79.96,74.1,27035,22822,23415,681,192,2747,0.45,0.01,1.34,0.01,1.09,1332273,18.32,20696,0.28,0,1.41,0.02,0,102683,1456,41,75,7301839,53.56610494486287,18.181818181818183,3.4,7301839,2499923,7301839,547637925,1798911,539999387,1.3948153791576798,FALSE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,0.0210641558083055,0.1368088105569784,Unknown Library,7146146,0,1895051,0,4963255,0,0,0.694536,,0.39,7146146,7146146,0,7146146,1,7146146,0,7146146,0,0,0,0,4963255,36909,0,1895051,0,530819924,530819924,0,530819924,529551145,0,368506997,2584795,0.004881105,74,74,0,75,75,0,33.6,0,0,0,0,0,0,0,100,0,0,0,0,69.45359078865727,0.5164881881786351,0,9041197,0,1895051,0,0,0,4963255,0,9041197,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,9041197,7270981,74,5813873,79.96,74.1,27035,22822,23415,681,192,2747,0.45,0.01,1.34,0.01,1.09,1332273,18.32,20696,0.28,0,1.41,0.02,0,102683,1456,41,73.60177945726993,7270981,51.13992073857632,18.181818181818183,3.4,7301839,2499923,7301839,547637925,1798911,539999387,1.3948153791576798,TRUE
YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_4,0.0113608441377017,0.005368529244594874,Unknown Library,11524992,0,2741265,0,9231417,0,0,0.800991,,0.21,11524992,11524992,0,11524992,1,11524992,0,11524992,0,0,0,0,9231417,153600,0,2741265,0,856739562,856739562,0,856739562,854637010,0,686044747,5628954,0.006586368,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,80.0991185069803,1.332755805817479,0,14266257,0,2741265,0,0,0,9231417,0,14266257,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14266257,11812044,74,10473234,88.67,74.18,66701,59766,63269,671,81,2680,0.63,0.01,1.39,0,1.07,1051758,8.9,126852,1.07,0,1.24,0.11,0,147147,13053,41,75,11814331,62.91930328350314,18.181818181818183,3.4,11814331,3910706,11814331,886074825,2912807,877687163,0.9466087697503425,FALSE
YKL038W_Minimal_HisMetLeuUra_Glucose_2_60_none_4,0.0113608441377017,0.005368529244594874,Unknown Library,11524992,0,2741265,0,9231417,0,0,0.800991,,0.21,11524992,11524992,0,11524992,1,11524992,0,11524992,0,0,0,0,9231417,153600,0,2741265,0,856739562,856739562,0,856739562,854637010,0,686044747,5628954,0.006586368,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,80.0991185069803,1.332755805817479,0,14266257,0,2741265,0,0,0,9231417,0,14266257,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,14266257,11812044,74,10473234,88.67,74.18,66701,59766,63269,671,81,2680,0.63,0.01,1.39,0,1.07,1051758,8.9,126852,1.07,0,1.24,0.11,0,147147,13053,41,73.62777331340791,11812044,61.050138668749156,18.181818181818183,3.4,11814331,3910706,11814331,886074825,2912807,877687163,0.9466087697503425,TRUE
YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_2,0.0157399934105033,0.010958520273502402,Unknown Library,12412253,0,2595565,0,10226243,0,0,0.823883,,0.29,12412253,12412253,0,12412253,1,12412253,0,12412253,0,0,0,0,10226243,133822,0,2595565,0,923770211,923770211,0,923770211,922528739,0,760943178,1753601,0.001900863,74,74,0,75,75,0,34.6,0,0,0,0,0,0,0,100,0,0,0,0,82.38829002277024,1.078144314331975,0,15007818,0,2595565,0,0,0,10226243,0,15007818,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,15007818,12689199,74,11293423,89,74.35,66082,61852,62917,939,174,2052,0.17,0.01,1.34,0,1.07,1118830,8.82,128868,1.02,0,1.04,0.13,0,131625,16453,40,75,12696538,73.24350076335747,18.181818181818183,3.4,12696538,4170042,12696538,952240350,2183534,943899688,0.8758988211327109,FALSE
YGL209W_YGL035C_Minimal_HisMetLeuUra_Glucose_2_60_none_2,0.0157399934105033,0.010958520273502402,Unknown Library,12412253,0,2595565,0,10226243,0,0,0.823883,,0.29,12412253,12412253,0,12412253,1,12412253,0,12412253,0,0,0,0,10226243,133822,0,2595565,0,923770211,923770211,0,923770211,922528739,0,760943178,1753601,0.001900863,74,74,0,75,75,0,34.6,0,0,0,0,0,0,0,100,0,0,0,0,82.38829002277024,1.078144314331975,0,15007818,0,2595565,0,0,0,10226243,0,15007818,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,15007818,12689199,74,11293423,89,74.35,66082,61852,62917,939,174,2052,0.17,0.01,1.34,0,1.07,1118830,8.82,128868,1.02,0,1.04,0.13,0,131625,16453,40,73.69139817257181,12689199,71.79681805483666,18.181818181818183,3.4,12696538,4170042,12696538,952240350,2183534,943899688,0.8758988211327109,TRUE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3,0.00991852639526991,0.007338958994877145,Unknown Library,899196,0,233726,0,478141,0,0,0.531743,,0.12,899196,899196,0,899196,1,899196,0,899196,0,0,0,0,478141,13974,0,233726,0,66979239,66979239,0,66979239,66894448,0,35607944,63892,9.551166e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,53.1742801346981,1.5540549557604793,0,1132922,0,233726,0,0,0,478141,0,1132922,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,1132922,927408,74,815008,87.88,74.41,2486,2212,2329,9,2,146,0.07,0.01,1.35,0,1.07,84188,9.08,11850,1.28,0,1.66,0.1,0,15432,930,41,75,927962,49.41427229306862,9.090909090909092,3.4,927962,314470,927962,69597150,66972,69066482,0.762485245444677,FALSE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_3,0.00991852639526991,0.007338958994877145,Unknown Library,899196,0,233726,0,478141,0,0,0.531743,,0.12,899196,899196,0,899196,1,899196,0,899196,0,0,0,0,478141,13974,0,233726,0,66979239,66979239,0,66979239,66894448,0,35607944,63892,9.551166e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,53.1742801346981,1.5540549557604793,0,1132922,0,233726,0,0,0,478141,0,1132922,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,1132922,927408,74,815008,87.88,74.41,2486,2212,2329,9,2,146,0.07,0.01,1.35,0,1.07,84188,9.08,11850,1.28,0,1.66,0.1,0,15432,930,41,73.75824448354984,927408,48.799297778808004,9.090909090909092,3.4,927962,314470,927962,69597150,66972,69066482,0.762485245444677,TRUE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1,0.0343585663009541,8.305596368333265e-5,Unknown Library,18746283,0,3697136,0,16159368,0,0,0.862004,,0.25,18746283,18746283,0,18746283,1,18746283,0,18746283,0,0,0,0,16159368,197210,0,3697136,0,1394550555,1394550555,0,1394550555,1392091444,0,1201870849,2544777,0.001828024,74,74,0,75,75,0,34.6,0,0,0,0,0,0,0,100,0,0,0,0,86.20038436419635,1.0519952141979292,0,22443419,0,3697136,0,0,0,16159368,0,22443419,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,22443419,19214779,74,17198697,89.51,74.3,123135,114362,113785,4714,91,4545,0.17,0.01,1.38,0,1.08,1547586,8.05,160718,0.84,0,1.41,0.19,0,271229,36549,40,75,19251339,77.59383538913659,18.181818181818183,3.4,19251339,6362528,19251339,1443850425,4488112,1428236290,1.0814233060186964,FALSE
YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1,0.0343585663009541,8.305596368333265e-5,Unknown Library,18746283,0,3697136,0,16159368,0,0,0.862004,,0.25,18746283,18746283,0,18746283,1,18746283,0,18746283,0,0,0,0,16159368,197210,0,3697136,0,1394550555,1394550555,0,1394550555,1392091444,0,1201870849,2544777,0.001828024,74,74,0,75,75,0,34.6,0,0,0,0,0,0,0,100,0,0,0,0,86.20038436419635,1.0519952141979292,0,22443419,0,3697136,0,0,0,16159368,0,22443419,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,22443419,19214779,74,17198697,89.51,74.3,123135,114362,113785,4714,91,4545,0.17,0.01,1.38,0,1.08,1547586,8.05,160718,0.84,0,1.41,0.19,0,271229,36549,41,73.64673910639306,19214779,76.32707231253045,18.181818181818183,3.4,19251339,6362528,19251339,1443850425,4488112,1428236290,1.0814233060186964,TRUE
WT_YPD_none_Glucose_2_1440_none_10,0.00910341310785803,0.03436201701278848,Unknown Library,3485804,0,840423,0,2184060,0,0,0.626558,,0.29,3485804,3485804,0,3485804,1,3485804,0,3485804,0,0,0,0,2184060,51881,0,840423,0,259179748,259179748,0,259179748,258562535,0,162309575,1692391,0.006545384,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,62.65584639870744,1.4883510375224769,0,4326227,0,840423,0,0,0,2184060,0,4326227,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4326227,3558283,74,3218043,90.44,74.18,9228,7373,8421,178,52,577,0.63,0.01,1.36,0,1.07,267761,7.53,42538,1.2,0,0.78,0.06,0,27802,2139,41,75,3560129,44.14174137431718,9.090909090909092,3.4,3560129,1187870,3560129,267009675,742361,264536874,0.9261091381801053,FALSE
WT_YPD_none_Glucose_2_1440_none_10,0.00910341310785803,0.03436201701278848,Unknown Library,3485804,0,840423,0,2184060,0,0,0.626558,,0.29,3485804,3485804,0,3485804,1,3485804,0,3485804,0,0,0,0,2184060,51881,0,840423,0,259179748,259179748,0,259179748,258562535,0,162309575,1692391,0.006545384,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,62.65584639870744,1.4883510375224769,0,4326227,0,840423,0,0,0,2184060,0,4326227,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4326227,3558283,74,3218043,90.44,74.18,9228,7373,8421,178,52,577,0.63,0.01,1.36,0,1.07,267761,7.53,42538,1.2,0,0.78,0.06,0,27802,2139,41,73.6712279489855,3558283,41.87510758718914,9.090909090909092,3.4,3560129,1187870,3560129,267009675,742361,264536874,0.9261091381801053,TRUE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,0.0275285919755767,0.021328927732742115,Unknown Library,3399092,0,789326,0,2261619,0,0,0.66536,,0.16,3399092,3399092,0,3399092,1,3399092,0,3399092,0,0,0,0,2261619,38530,0,789326,0,253165002,253165002,0,253165002,252800551,0,168410688,249366,9.86414e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,66.53597490153253,1.133538015446478,0,4188418,0,789326,0,0,0,2261619,0,4188418,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4188418,3506320,74,3049867,86.98,74.38,9478,8359,8844,43,11,580,0.08,0.01,1.37,0,1.07,349225,9.96,35028,1,0,1.99,0.07,0,69747,2453,41,75,3509886,61.927151399265476,18.181818181818183,3.4,3509886,1198931,3509886,263241450,270026,261096287,0.814903200084941,FALSE
YBR033W_YKL038W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,0.0275285919755767,0.021328927732742115,Unknown Library,3399092,0,789326,0,2261619,0,0,0.66536,,0.16,3399092,3399092,0,3399092,1,3399092,0,3399092,0,0,0,0,2261619,38530,0,789326,0,253165002,253165002,0,253165002,252800551,0,168410688,249366,9.86414e-4,74,74,0,75,75,0,35.4,0,0,0,0,0,0,0,100,0,0,0,0,66.53597490153253,1.133538015446478,0,4188418,0,789326,0,0,0,2261619,0,4188418,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4188418,3506320,74,3049867,86.98,74.38,9478,8359,8844,43,11,580,0.08,0.01,1.37,0,1.07,349225,9.96,35028,1,0,1.99,0.07,0,69747,2453,41,73.75499041730362,3506320,61.211711145000194,18.181818181818183,3.4,3509886,1198931,3509886,263241450,270026,261096287,0.814903200084941,TRUE
YGL209W_Minimal_HisMetLeuUra_Glucose_2_90_none_1,0.306468761541234,0.007825924376107338,Unknown Library,13504556,0,2786503,0,11768161,0,0,0.871422,,0.36,13504556,13504556,0,13504556,1,13504556,0,13504556,0,0,0,0,11768161,150424,0,2786503,0,1005071905,1005071905,0,1005071905,1003624635,0,875764572,1470333,0.001465023,74,74,0,75,75,0,34.8,0,0,0,0,0,0,0,100,0,0,0,0,87.1421540996979,1.1138759393496536,0,16291059,0,2786503,0,0,0,11768161,0,16291059,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,16291059,13806049,74,12399953,89.82,74.32,77639,74432,73280,851,153,3355,0.13,0.01,1.37,0,1.09,1104603,8,141921,1.03,0,1.08,0.08,0,148567,11005,40,75,13830178,80.50678073480336,18.181818181818183,3.4,13830178,4651111,13830178,1037263350,1584967,1027435505,0.9474782850468978,FALSE
YGL209W_Minimal_HisMetLeuUra_Glucose_2_90_none_1,0.306468761541234,0.007825924376107338,Unknown Library,13504556,0,2786503,0,11768161,0,0,0.871422,,0.36,13504556,13504556,0,13504556,1,13504556,0,13504556,0,0,0,0,11768161,150424,0,2786503,0,1005071905,1005071905,0,1005071905,1003624635,0,875764572,1470333,0.001465023,74,74,0,75,75,0,34.8,0,0,0,0,0,0,0,100,0,0,0,0,87.1421540996979,1.1138759393496536,0,16291059,0,2786503,0,0,0,11768161,0,16291059,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,16291059,13806049,74,12399953,89.82,74.32,77639,74432,73280,851,153,3355,0.13,0.01,1.37,0,1.09,1104603,8,141921,1.03,0,1.08,0.08,0,148567,11005,40,73.72721942389165,13806049,78.97297142653025,18.181818181818183,3.4,13830178,4651111,13830178,1037263350,1584967,1027435505,0.9474782850468978,TRUE
YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_4,0.0113355283477177,0.009147474886467718,Unknown Library,3086197,0,1018882,0,2035778,0,0,0.65964,,0.18,3086197,3086197,0,3086197,1,3086197,0,3086197,0,0,0,0,2035778,70358,0,1018882,0,229379432,229379432,0,229379432,228823686,0,151222500,1431026,0.006253837,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,65.963967951495,2.2797637351082902,0,4105079,0,1018882,0,0,0,2035778,0,4105079,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4105079,3178853,74,2829359,89.01,74.18,13394,11425,12661,64,10,659,0.6,0.01,1.37,0,1.07,256838,8.08,48583,1.53,0,1.12,0.27,0,35512,8561,40,75,3180123,47.58805515835133,9.090909090909092,3.4,3180123,1060406,3180123,238509225,880317,236102742,1.0089685210289034,FALSE
YGL035C_Minimal_HisMetLeuUra_Glucose_2_300_none_4,0.0113355283477177,0.009147474886467718,Unknown Library,3086197,0,1018882,0,2035778,0,0,0.65964,,0.18,3086197,3086197,0,3086197,1,3086197,0,3086197,0,0,0,0,2035778,70358,0,1018882,0,229379432,229379432,0,229379432,228823686,0,151222500,1431026,0.006253837,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,65.963967951495,2.2797637351082902,0,4105079,0,1018882,0,0,0,2035778,0,4105079,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4105079,3178853,74,2829359,89.01,74.18,13394,11425,12661,64,10,659,0.6,0.01,1.37,0,1.07,256838,8.08,48583,1.53,0,1.12,0.27,0,35512,8561,40,73.59980974269651,3178853,45.58981834586593,9.090909090909092,3.4,3180123,1060406,3180123,238509225,880317,236102742,1.0089685210289034,TRUE
YBR033W_Minimal_HisMetLeuUra_Glucose_2_60_none_6,0.0119066633471176,0.030964288545662154,Unknown Library,2972200,0,1097939,0,2007478,0,0,0.675418,,0.16,2972200,2972200,0,2972200,1,2972200,0,2972200,0,0,0,0,2007478,72390,0,1097939,0,220934038,220934038,0,220934038,220425528,0,149155233,1394569,0.006326713,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,67.5418208734271,2.435569611735415,0,4070139,0,1097939,0,0,0,2007478,0,4070139,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4070139,3070255,74,2664294,86.78,74.19,15000,13138,14248,85,26,641,0.61,0.01,1.4,0,1.06,307906,10.03,57344,1.87,0,1.11,0.21,0,34234,6477,40,75,3071677,49.34228066022703,9.090909090909092,3.4,3071677,1016204,3071677,230375775,778658,228111590,0.9828225211613504,FALSE
YBR033W_Minimal_HisMetLeuUra_Glucose_2_60_none_6,0.0119066633471176,0.030964288545662154,Unknown Library,2972200,0,1097939,0,2007478,0,0,0.675418,,0.16,2972200,2972200,0,2972200,1,2972200,0,2972200,0,0,0,0,2007478,72390,0,1097939,0,220934038,220934038,0,220934038,220425528,0,149155233,1394569,0.006326713,74,74,0,75,75,0,33.5,0,0,0,0,0,0,0,100,0,0,0,0,67.5418208734271,2.435569611735415,0,4070139,0,1097939,0,0,0,2007478,0,4070139,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,4070139,3070255,74,2664294,86.78,74.19,15000,13138,14248,85,26,641,0.61,0.01,1.4,0,1.06,307906,10.03,57344,1.87,0,1.11,0.21,0,34234,6477,41,73.62160862859925,3070255,47.46996209659907,9.090909090909092,3.4,3071677,1016204,3071677,230375775,778658,228111590,0.9828225211613504,TRUE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0106021382575697,0.005246194983580223,Unknown Library,2830876,0,695022,0,1969519,0,0,0.695728,,0.42,2830876,2830876,0,2830876,1,2830876,0,2830876,0,0,0,0,1969519,43494,0,695022,0,210829988,210829988,0,210829988,210496758,0,146652228,241303,0.00114635,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,69.57277535292963,1.5364148765258527,0,3525898,0,695022,0,0,0,1969519,0,3525898,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3525898,2889869,74,2612573,90.4,74.38,16326,15495,15814,42,1,469,0.1,0,1.3,0,1.06,218303,7.55,30108,1.04,0,0.87,0.13,0,25130,3755,41,75,2894737,62.83356295432411,18.181818181818183,3.4,2894737,946791,2894737,217105275,336490,215147885,0.901585647792298,FALSE
YGL209W_YKL038W_Minimal_HisMetLeuUra_Glucose_2_300_none_2,0.0106021382575697,0.005246194983580223,Unknown Library,2830876,0,695022,0,1969519,0,0,0.695728,,0.42,2830876,2830876,0,2830876,1,2830876,0,2830876,0,0,0,0,1969519,43494,0,695022,0,210829988,210829988,0,210829988,210496758,0,146652228,241303,0.00114635,74,74,0,75,75,0,35.1,0,0,0,0,0,0,0,100,0,0,0,0,69.57277535292963,1.5364148765258527,0,3525898,0,695022,0,0,0,1969519,0,3525898,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,3525898,2889869,74,2612573,90.4,74.38,16326,15495,15814,42,1,469,0.1,0,1.3,0,1.06,218303,7.55,30108,1.04,0,0.87,0.13,0,25130,3755,42,73.73475199048815,2889869,61.98165427806281,18.181818181818183,3.4,2894737,946791,2894737,217105275,336490,215147885,0.901585647792298,TRUE
WT_YPD_none_Glucose_2_1440_none_24,0.145368578174001,0.4366921649818881,Unknown Library,8663745,0,1717140,0,7632130,0,0,0.880927,,0.3,8663745,8663745,0,8663745,1,8663745,0,8663745,0,0,0,0,7632130,30028,0,1717140,0,645090786,645090786,0,645090786,643782591,0,568248434,910345,0.001414057,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,88.09273587807583,0.3465937651673728,0,10380885,0,1717140,0,0,0,7632130,0,10380885,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10380885,8770293,74,7324200,83.51,74.29,47956,45612,43755,1091,395,2715,0.12,0.01,1.35,0.01,1.1,1339545,15.27,12459,0.14,0,1.02,0.05,0,89692,4397,41,75,8779792,80.51329149098419,18.181818181818183,3.4,8779792,2958539,8779792,658484400,910906,652944254,0.8413481017925406,FALSE
WT_YPD_none_Glucose_2_1440_none_24,0.145368578174001,0.4366921649818881,Unknown Library,8663745,0,1717140,0,7632130,0,0,0.880927,,0.3,8663745,8663745,0,8663745,1,8663745,0,8663745,0,0,0,0,7632130,30028,0,1717140,0,645090786,645090786,0,645090786,643782591,0,568248434,910345,0.001414057,74,74,0,75,75,0,34.9,0,0,0,0,0,0,0,100,0,0,0,0,88.09273587807583,0.3465937651673728,0,10380885,0,1717140,0,0,0,7632130,0,10380885,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,10380885,8770293,74,7324200,83.51,74.29,47956,45612,43755,1091,395,2715,0.12,0.01,1.35,0.01,1.1,1339545,15.27,12459,0.14,0,1.02,0.05,0,89692,4397,41,73.75609184322576,8770293,79.34756518005277,18.181818181818183,3.4,8779792,2958539,8779792,658484400,910906,652944254,0.8413481017925406,TRUE
WT_Minimal_HisMetLeuUra_Galactose_2_60_none_4,0.0452941313275414,0.3802657272739109,Unknown Library,8576961,0,1041227,0,7474413,0,0,0.871452,,0.26,8576961,8576961,0,8576961,1,8576961,0,8576961,0,0,0,0,7474413,29916,0,1041227,0,638151287,638151287,0,638151287,637088088,0,556083560,1437037,0.002255633,74,74,0,75,75,0,34.3,0,0,0,0,0,0,0,100,0,0,0,0,87.14523710670947,0.348794870350932,0,9618188,0,1041227,0,0,0,7474413,0,9618188,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,9618188,8647685,74,7890684,91.25,74.28,84846,81936,80658,1275,481,2432,0.21,0.01,1.46,0,1.1,686277,7.94,15440,0.18,0,0.57,0.07,0,49237,6047,39,75,8664905,76.742212714681,27.27272727272727,3.4,8664905,2950402,8664905,649867875,1384272,643314956,1.00834635040238,FALSE
WT_Minimal_HisMetLeuUra_Galactose_2_60_none_4,0.0452941313275414,0.3802657272739109,Unknown Library,8576961,0,1041227,0,7474413,0,0,0.871452,,0.26,8576961,8576961,0,8576961,1,8576961,0,8576961,0,0,0,0,7474413,29916,0,1041227,0,638151287,638151287,0,638151287,637088088,0,556083560,1437037,0.002255633,74,74,0,75,75,0,34.3,0,0,0,0,0,0,0,100,0,0,0,0,87.14523710670947,0.348794870350932,0,9618188,0,1041227,0,0,0,7474413,0,9618188,0,100,"NA",0,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,"NA","NA",0,0,0,0,9618188,8647685,74,7890684,91.25,74.28,84846,81936,80658,1275,481,2432,0.21,0.01,1.46,0,1.1,686277,7.94,15440,0.18,0,0.57,0.07,0,49237,6047,39,73.71286188153246,8647685,75.34451356804523,27.27272727272727,3.4,8664905,2950402,8664905,649867875,1384272,643314956,1.00834635040238,TRUE
